_id,business_name,business_id,pitch_id,business_founders[0],business_founders[1],business_founders[2],business_founders[3],business_founders[4],Business Attributes.Business Fundamentals.Business Origin Story.Inspiration Source,Business Attributes.Business Fundamentals.Business Origin Story.Development Timeline,Business Attributes.Business Fundamentals.Regulatory Requirements.Compliance Status,Business Attributes.Business Fundamentals.Regulatory Requirements.Specific Compliance,Business Attributes.Business Fundamentals.Regulatory Requirements.Regulatory Bodies,Business Attributes.Business Fundamentals.Market Recognition.Achievements & Awards,Business Attributes.Business Fundamentals.Market Recognition.Public Perception,Business Attributes.Business Fundamentals.Industry Classification.Primary Industry,Business Attributes.Business Fundamentals.Industry Classification.Sub-Industry Examples,Business Attributes.Business Fundamentals.Development Stage,Business Attributes.Business Fundamentals.Business Model.Primary Revenue Model,Business Attributes.Business Fundamentals.Business Model.Target Market Segment,Business Attributes.Financial Metrics.Revenue Brackets (Annual),Business Attributes.Financial Metrics.Profitability Status,Business Attributes.Financial Metrics.Cost Structure Components,Business Attributes.Financial Metrics.Investment Profile.Previous Funding Sources,Business Attributes.Financial Metrics.Investment Profile.Investment Ask,Business Attributes.Financial Metrics.Investment Profile.Equity Offered,Business Attributes.Market Position.Customer Engagement.Feedback Channels,Business Attributes.Market Position.Customer Engagement.Customer Loyalty Programs,Business Attributes.Market Position.Digital Presence.Online Platforms,Business Attributes.Market Position.Digital Presence.Digital Marketing Channels,Business Attributes.Market Position.Market Size Categories,Business Attributes.Market Position.Competition Level,Business Attributes.Market Position.Competitive Position,Business Attributes.Product/Service Attributes.Innovation Level,Business Attributes.Product/Service Attributes.Intellectual Property Status,Business Attributes.Product/Service Attributes.Development Status,Business Attributes.Team Composition.Leadership Experience,Business Attributes.Team Composition.Background,Business Attributes.Team Composition.Team Size,Business Attributes.Team Composition.Expertise Coverage,Business Attributes.Growth & Scalability.Growth Rate,Business Attributes.Growth & Scalability.Scalability Potential,Business Attributes.Growth & Scalability.International Potential,Business Attributes.Impact & Sustainability.Product Lifecycle Impact.Manufacturing Impact,Business Attributes.Impact & Sustainability.Product Lifecycle Impact.End-of-Life Management,Business Attributes.Impact & Sustainability.Community Integration.Local Impact,Business Attributes.Impact & Sustainability.Community Integration.Global Responsibility,Business Attributes.Impact & Sustainability.Environmental Impact,Business Attributes.Impact & Sustainability.Social Impact,Business Attributes.Impact & Sustainability.Sustainability Practices,Business Attributes.Risk Assessment.Operational Risks,Business Attributes.Risk Assessment.Market Risks,Business Attributes.Risk Assessment.Financial Risks,Business Attributes.Exit Strategy.Planned Exit Options,Business Attributes.Exit Strategy.Exit Timeline,Business Attributes.Innovation & Research.Research & Development.R&D Focus Areas,Business Attributes.Innovation & Research.Research & Development.Research Partnerships,Business Attributes.Innovation & Research.Technology Integration.Core Technologies,Business Attributes.Innovation & Research.Technology Integration.Technology Implementation,Business Attributes.Customer Experience.Service Delivery.Service Channels,Business Attributes.Customer Experience.Service Delivery.Customer Journey,Business Attributes.Customer Experience.Personalization Capabilities.Data Collection,Business Attributes.Customer Experience.Personalization Capabilities.Customization Options,Business Attributes.Additional Considerations.Cultural Fit,Business Attributes.Additional Considerations.Marketing Strategy,Business Attributes.Additional Considerations.Customer Relationship,business_founders[0].name,business_founders[1].name,business_founders[2].name,business_founders[3].name,business_founders[0].role,business_founders[1].role,business_founders[2].role,business_founders[3].role,business_founders,business_founders[0].confidence,Business Attributes.Financial Metrics.Revenue Brackets (Annual).Last Year,Business Attributes.Financial Metrics.Revenue Brackets (Annual).This Year
67bb3af1c16cfda851c691c4,Almost Be Guitars,almost_be_guitars_1,not_provided,not_provided,,,,,Hobby Turned Business,Gradual Evolution,Not Yet Started,Not_provided,Not_provided,Not_provided,Quality Leader,Arts & Crafts,Not_provided,Growth Phase,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$500,000 - $1 million",Consistently Profitable,Raw Materials & Supplies,Bootstrap Only,"$50,000 - $250,000",5-10%,Not_provided,Not_provided,Not_provided,Not_provided,Small Market ($1M-$10M),Not_provided,Quality Leader,Significant Improvement,Not_provided,Production Ready,Not_provided,Not_provided,Co-Founders (2-3),Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Product Innovation,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Innovation Focus,Not_provided,Not_provided,,,,,,,,,,,,
67bb3af1c16cfda851c691c5,Oish,oish_bluelight_2024,not_provided,,,,,,Personal Problem/Need,Gradual Evolution,Not Yet Started,not_provided,not_provided,not_provided,Innovation Pioneer,Consumer Goods & Retail,E-commerce Platforms,Growth Phase,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),$1 million - $5 million,Consistently Profitable,Marketing & Advertising,Bootstrap Only,not_provided,5-10%,not_provided,not_provided,E-commerce Platform,Search Engine Marketing,Small Market ($1M-$10M),Limited Competition (1-3 competitors),Market Leader,Significant Improvement,Trademarks,Production Ready,Serial Entrepreneurs,Technical Experts,Co-Founders (2-3),Technical/Engineering,Moderate Growth (20-50% annual),Highly Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Competition Level,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,University Collaboration,not_provided,not_provided,Online Platform,Awareness Phase,not_provided,not_provided,Innovation Focus,Digital Marketing,Transaction-Based,Duen Patel,Asan Hamir,,,"Founder, Optometrist",Founder,,,,,,
67bb3af1c16cfda851c691c6,Smudgy,smudgy_1,not_provided,not_provided,,,,,Market Gap Identification,Gradual Evolution,Not Yet Started,not_provided,not_provided,not_provided,not_provided,Consumer Goods & Retail,E-commerce Platforms,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"Under $50,000",Pre-Profit Stage,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Micro Market (<$1M),Limited Competition (1-3 competitors),Niche Player,Minor Enhancement,Trademarks,Production Ready,First-Time Entrepreneurs,not_provided,Solo Founder,not_provided,Moderate Growth (20-50% annual),Moderately Scalable,Regional Expansion Possible,not_provided,not_provided,not_provided,not_provided,Minimal Environmental Impact,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,Physical Store,Purchase Decision,not_provided,not_provided,Quality-Focused,Traditional Advertising,Transaction-Based,,,,,,,,,,,,
67bb3af1c16cfda851c691c7,Trunkster,trunkster_1,not_provided,Gaston Blanche,Jesse Potash,,,,Market Gap Identification,Market-Driven Timing,Not Yet Started,International Compliance,International Regulators,Innovation Recognition,Trendsetter,Consumer Goods & Retail,E-commerce Platforms,Initial Market Launch,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),$1 million - $5 million,Early Profitability,Manufacturing & Production,Crowdfunding,$1 million - $5 million,5-10%,User Reviews,not_provided,E-commerce Platform,Social Media Marketing,Medium Market ($10M-$100M),Moderate Competition (4-10 competitors),Disruptor,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),Marketing/Sales,Fast Growth (50-100% annual),Highly Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,Online Platform,Purchase Decision,not_provided,Product Customization,Innovation Focus,Digital Marketing,Transaction-Based,,,,,,,,,,,,
67bb3af2c16cfda851c691c8,New Eye Company,new_eye_company_1,not_provided,,,,,,Personal Problem/Need,Sudden Inspiration,Not Yet Started,Industry-Specific Compliance,Industry Associations,not_provided,not_provided,Manufacturing & Industrial,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Business (B2B),"$250,000 - $500,000",Variable Profitability,Raw Materials & Supplies,Bootstrap Only,"$50,000 - $250,000",21-25%,Customer Service,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Limited Competition (1-3 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,Academic Background,Solo Founder,Industry-Specific,Cyclical Growth,Moderately Scalable,International Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,not_provided,Product Innovation,not_provided,not_provided,not_provided,In-Person Service,Usage Period,not_provided,not_provided,Innovation Focus,Direct Marketing,Consultation-Based,Amy Meringer,,,,"Founder, Inventor",,,,,,,
67bb3af2c16cfda851c691c9,Pitstop,pitstop_1,not_provided,not_provided,,,,,Personal Problem/Need,Gradual Evolution,not_provided,not_provided,not_provided,not_provided,not_provided,Consumer Goods & Retail,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$250,000 - $500,000",Early Profitability,Marketing & Advertising,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,not_provided,not_provided,Moderate Growth (20-50% annual),not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Customer-Centric,Digital Marketing,not_provided,,,,,,,,,,,,
67bb3af2c16cfda851c691ca,Throat Scope,throat_scope_1,not_provided,,,,,,Personal Problem/Need,Planned Launch,In Process,Industry-Specific Compliance,FDA,not_provided,Innovation Pioneer,Healthcare & Wellness,Health Technology,Prototype Development,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),Pre-Revenue,Pre-Profit Stage,Manufacturing & Production,Bootstrap Only,"$50,000 - $250,000",5-10%,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),No Direct Competition,Market Leader,Revolutionary (New to World),Patent Pending,Prototype Phase,First-Time Entrepreneurs,Financial Experts,Solo Founder,Business/Management,Hypergrowth (>100% annual),Highly Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,Minimal Environmental Impact,Health Improvement,not_provided,Manufacturing Complexity,Market Acceptance,Capital Requirements,Strategic Acquisition,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Innovation Focus,Digital Marketing,Solution-Based,Jennifer Holland,,,,Sole owner and inventor,,,,,,,
67bb3af2c16cfda851c691cb,Hummingbirds Early Intervention and Education Service,not_provided,not_provided,not_provided,,,,,Personal Problem/Need,Gradual Evolution,Not Yet Started,State/Local Compliance,State Agencies,not_provided,not_provided,Education & Training,not_provided,Growth Phase,Service-Based,Business-to-Consumer (B2C),"$500,000 - $1 million",Early Profitability,Labor & Workforce,Bootstrap Only,"Under $50,000",not_provided,Direct Feedback,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),Industry-Specific,Moderate Growth (20-50% annual),Moderately Scalable,not_provided,not_provided,not_provided,Community Events,not_provided,not_provided,Social Inclusion,not_provided,Staffing Challenges,Market Acceptance,Capital Requirements,not_provided,not_provided,Service Innovation,not_provided,not_provided,not_provided,In-Person Service,Onboarding Process,Preference Data,Service Personalization,Community-Focused,Community Building,Relationship-Based,,,,,,,,,,,,
67bb3af2c16cfda851c691cc,Mediahook,mediahook_1,not_provided,,,,,,Market Gap Identification,Gradual Evolution,Fully Compliant,Environmental Compliance,not_provided,not_provided,Environmentally Conscious,Manufacturing & Industrial,not_provided,Revenue Generating,Advertisement-Based,Business-to-Business (B2B),not_provided,not_provided,Raw Materials & Supplies,not_provided,not_provided,not_provided,Direct Feedback,not_provided,not_provided,not_provided,Small Market ($1M-$10M),High Competition (10+ competitors),Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Solo Founder,not_provided,not_provided,Moderately Scalable,Global Market Potential,Renewable Materials,Biodegradable Products,not_provided,not_provided,Minimal Environmental Impact,not_provided,Sustainable Materials,Supply Chain Dependency,Market Acceptance,Operating Costs,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Sustainability Focus,not_provided,Transaction-Based,Lee Meadows,Jacob Meadows,,,Founder,Inspiration,,,,,,
67bb3af2c16cfda851c691cd,Castagra Products,castagra_products,not_provided,not_provided,,,,,Social/Environmental Issue,Gradual Evolution,Not Yet Started,Environmental Compliance,not_provided,Environmental Awards,Environmentally Conscious,Manufacturing & Industrial,not_provided,Prototype Development,Direct Sales (One-time Purchase),Business-to-Business (B2B),Pre-Revenue,Pre-Profit Stage,Raw Materials & Supplies,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,New Entrant,Significant Improvement,Patent Pending,Prototype Phase,First-Time Entrepreneurs,Technical Experts,Co-Founders (2-3),Technical/Engineering,Pre-Growth,Moderately Scalable,not_provided,Energy-Efficient Production,Recyclable Products,not_provided,not_provided,Minimal Environmental Impact,not_provided,Sustainable Materials,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,No Specific Timeline,Material Innovation,not_provided,not_provided,Proprietary Systems,not_provided,not_provided,not_provided,not_provided,Sustainability Focus,not_provided,not_provided,,,,,,,,,,,,
67bb3af2c16cfda851c691ce,Nursery Naturals,nursery_naturals_1,not_provided,,,,,,Social/Environmental Issue,not_provided,not_provided,not_provided,not_provided,not_provided,Environmentally Conscious,Consumer Goods & Retail,E-commerce Platforms,not_provided,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,High Competition (10+ competitors),New Entrant,Significant Improvement,not_provided,Production Ready,not_provided,not_provided,not_provided,not_provided,not_provided,Moderately Scalable,not_provided,Recycled Materials,Recyclable Products,not_provided,not_provided,Minimal Environmental Impact,not_provided,Sustainable Materials,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Sustainability Focus,not_provided,Value-Based,Andrea Gregaylot,,,,Founder,,,,,,,
67bb3af2c16cfda851c691cf,Advanced Building Design Limited,not_provided,not_provided,,,,,,Personal Problem/Need,Gradual Evolution,Not Yet Started,not_provided,not_provided,not_provided,not_provided,Manufacturing & Industrial,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"Under $50,000",Break-Even Point Reached,Raw Materials & Supplies,Bootstrap Only,"$50,000 - $250,000",not_provided,not_provided,not_provided,not_provided,Email Marketing,Micro Market (<$1M),No Direct Competition,Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),Technical/Engineering,Negative Growth,Limited Scalability,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Manufacturing Complexity,Market Acceptance,Capital Requirements,not_provided,No Specific Timeline,Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Innovation Focus,Traditional Advertising,Transaction-Based,Graeme Downey,Phil Morris,,,Director,Director,,,,,,
67bb3af2c16cfda851c691d0,Scope My Project,scope_my_project_1,not_provided,,,,,,Market Gap Identification,Opportunity-Driven,Not Yet Started,not_provided,not_provided,not_provided,not_provided,Technology & Digital,E-commerce Platforms,Start-up,Commission-Based,Business-to-Business (B2B),Pre-Revenue,Pre-Profit Stage,Sales & Commission,Bootstrap Only,"$50,000 - $250,000",16-20%,not_provided,not_provided,Company Website,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),New Entrant,Business Model Innovation,No Protection,Beta Testing/Market Testing,First-Time Entrepreneurs,Corporate Background,Co-Founders (2-3),Business/Management,Pre-Growth,Limited Scalability,Regional Expansion Possible,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Staffing Challenges,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Business Model Innovation,not_provided,not_provided,not_provided,Online Platform,Awareness Phase,not_provided,not_provided,Innovation Focus,Digital Marketing,Transaction-Based,Nicholas Douglan,Alex Peruse,,,Founder,Partner,,,,,,
67bb3af2c16cfda851c691d1,Emulator Elite,emulator_elite_1,not_provided,not_provided,,,,,Market Gap Identification,Gradual Evolution,Not Yet Started,not_provided,not_provided,not_provided,Tech-Forward,Technology & Digital,Software Development & SaaS,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),$1 million - $5 million,Early Profitability,not_provided,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,Company Website,not_provided,Massive Market (>$10B),No Direct Competition,Market Leader,Revolutionary (New to World),not_provided,Production Ready,not_provided,not_provided,not_provided,Technical/Engineering,Hypergrowth (>100% annual),Highly Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Technology Innovation,not_provided,Artificial Intelligence,In-House Development,Online Platform,Purchase Decision,Purchase History,Product Customization,Innovation Focus,Digital Marketing,Transaction-Based,,,,,,,,,,,,
67bb3af2c16cfda851c691d2,Fresh City,not_provided,not_provided,not_provided,,,,,Market Gap Identification,Gradual Evolution,Not Yet Started,not_provided,not_provided,not_provided,Value-Focused,Consumer Goods & Retail,E-commerce Platforms,Growth Phase,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),$1 million - $5 million,Early Profitability,Distribution & Logistics,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Medium Market ($10M-$100M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,not_provided,not_provided,not_provided,not_provided,Moderate Growth (20-50% annual),Highly Scalable,National Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,Online Platform,Purchase Decision,Purchase History,Product Customization,Innovation Focus,Digital Marketing,Transaction-Based,,,,,,,,,,,,
67bb3af2c16cfda851c691d3,Toilet Pipe Cover,herbie_porsche_toilet_pipe_cover,not_provided,,,,,,Market Gap Identification,Gradual Evolution,Not Yet Started,Not_provided,not_provided,not_provided,Value-Focused,Consumer Goods & Retail,not_provided,Initial Market Launch,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"Under $50,000",Pre-Profit Stage,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Micro Market (<$1M),No Direct Competition,Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Solo Founder,not_provided,Early Growth (<20% annual),Moderately Scalable,Local Market Only,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Manufacturing Complexity,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Innovation Focus,not_provided,Transaction-Based,Herbie Porsche,,,,Founder,,,,,,,
67bb3af2c16cfda851c691d4,Crowd Property Capital (CPC),CPC_1,not_provided,not_provided,,,,,Industry Experience,not_provided,In Process,Financial Compliance,not_provided,not_provided,not_provided,Financial Services & Insurance,Financial Technology,Early Research & Development,Commission-Based,Business-to-Business (B2B),Pre-Revenue,Pre-Profit Stage,Technology Infrastructure,Bootstrap Only,"$50,000 - $250,000",Over 40%,not_provided,not_provided,Online Marketplace,not_provided,Small Market ($1M-$10M),High Competition (10+ competitors),New Entrant,Significant Improvement,No Protection,Beta Testing/Market Testing,First-Time Entrepreneurs,Corporate Background,Solo Founder,Industry-Specific,Pre-Growth,Moderately Scalable,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Regulatory Compliance,Market Acceptance,Capital Requirements,not_provided,No Specific Timeline,Business Model Innovation,not_provided,not_provided,not_provided,Online Platform,Awareness Phase,not_provided,not_provided,Innovation Focus,Digital Marketing,Transaction-Based,,,,,,,,,,,,
